Position, Velocity, Delta Time, 
159.773460, 17.698771, 50, 
160.647089, 17.472581, 50, 
161.509737, 17.252962, 50, 
162.361735, 17.039962, 50, 
163.203414, 16.833576, 50, 
164.035102, 16.633756, 50, 
164.857122, 16.440402, 50, 
165.669790, 16.253368, 50, 
166.473413, 16.072462, 50, 
167.267427, 15.880264, 50, 
168.044597, 15.543402, 50, 
168.804898, 15.206020, 50, 
169.548010, 14.862237, 50, 
170.273617, 14.512150, 50, 
170.981415, 14.155965, 50, 
171.671116, 13.794019, 50, 
172.342457, 13.426806, 50, 
172.995206, 13.054997, 50, 
173.629180, 12.679473, 50, 
174.244247, 12.301346, 50, 
174.840346, 11.921979, 50, 
175.417497, 11.543003, 50, 
175.975813, 11.166322, 50, 
176.515518, 10.794106, 50, 
177.036957, 10.428771, 50, 
177.540603, 10.072934, 50, 
178.027071, 9.729353, 50, 
178.497113, 9.400847, 50, 
178.951623, 9.090187, 50, 
179.391622, 8.799987, 50, 
179.818251, 8.532578, 50, 
180.232745, 8.289888, 50, 
180.636412, 8.073332, 50, 
181.030599, 7.883735, 50, 
181.416662, 7.721275, 50, 
181.795936, 7.585473, 50, 
182.169697, 7.475221, 50, 
182.539139, 7.388848, 50, 
182.905350, 7.324209, 50, 
183.269290, 7.278806, 50, 
183.631785, 7.249906, 50, 
183.993519, 7.234667, 50, 
184.355031, 7.230249, 50, 
184.716727, 7.233908, 50, 
185.078880, 7.243075, 50, 
185.441651, 7.255409, 50, 
185.805092, 7.268827, 50, 
186.169169, 7.281526, 50, 
186.533768, 7.291981, 50, 
186.898714, 7.298932, 50, 
187.263783, 7.301371, 50, 
187.628709, 7.298515, 50, 
187.993198, 7.289781, 50, 
188.356935, 7.274759, 50, 
188.719595, 7.253186, 50, 
189.080841, 7.224924, 50, 
189.440338, 7.189934, 50, 
189.797751, 7.148259, 50, 
190.152751, 7.100007, 50, 
190.505018, 7.045334, 50, 
190.854239, 6.984433, 50, 
191.200116, 6.917524, 50, 
191.542358, 6.844847, 50, 
191.880690, 6.766649, 50, 
192.214850, 6.683186, 50, 
192.544585, 6.594716, 50, 
192.869660, 6.501491, 50, 
193.189848, 6.403763, 50, 
193.504937, 6.301773, 50, 
193.814725, 6.195758, 50, 
194.119022, 6.085943, 50, 
194.417649, 5.972546, 50, 
194.710438, 5.855773, 50, 
194.997229, 5.735821, 50, 
195.277873, 5.612878, 50, 
195.552229, 5.487120, 50, 
195.820164, 5.358716, 50, 
196.081556, 5.227823, 50, 
196.336285, 5.094593, 50, 
196.584244, 4.959166, 50, 
196.825327, 4.821675, 50, 
197.059440, 4.682247, 50, 
197.286490, 4.541000, 50, 
197.506392, 4.398046, 50, 
197.719067, 4.253491, 50, 
197.924438, 4.107434, 50, 
198.122437, 3.959971, 50, 
198.312996, 3.811189, 50, 
198.496055, 3.661173, 50, 
198.671555, 3.510004, 50, 
198.839443, 3.357756, 50, 
198.999668, 3.204501, 50, 
199.152183, 3.050308, 50, 
199.296945, 2.895241, 50, 
199.433914, 2.739363, 50, 
199.563050, 2.582731, 50, 
199.684320, 2.425403, 50, 
199.797692, 2.267433, 50, 
199.903136, 2.108872, 50, 
200.000624, 1.949770, 50, 
200.090133, 1.790175, 50, 
200.171639, 1.630133, 50, 
200.245124, 1.469689, 50, 
200.310568, 1.308887, 50, 
200.368187, 1.152379, 50, 
200.418451, 1.005277, 50, 
200.461855, 0.868089, 50, 
200.498899, 0.740861, 50, 
200.530080, 0.623634, 50, 
200.555902, 0.516441, 50, 
200.576868, 0.419310, 50, 
200.593481, 0.332265, 50, 
200.606247, 0.255324, 50, 
200.615672, 0.188500, 50, 
200.622262, 0.131805, 50, 
200.626525, 0.085246, 50, 
200.628966, 0.048829, 50, 
200.630094, 0.022557, 50, 
200.630416, 0.006431, 50, 
200.630438, 0.000452, 50, 
200.630438, 0.000000, 50, 
