Position, Velocity, Delta Time, 
101.344776, 12.621305, 50, 
101.969883, 12.502129, 50, 
102.589025, 12.382842, 50, 
103.202197, 12.263445, 50, 
103.809394, 12.143939, 50, 
104.410610, 12.024325, 50, 
105.005841, 11.904605, 50, 
105.595080, 11.784778, 50, 
106.178322, 11.664848, 50, 
106.755563, 11.544814, 50, 
107.326796, 11.424677, 50, 
107.892018, 11.304439, 50, 
108.451223, 11.184100, 50, 
109.004407, 11.063663, 50, 
109.551563, 10.943127, 50, 
110.092688, 10.822494, 50, 
110.627776, 10.701765, 50, 
111.156823, 10.580941, 50, 
111.679824, 10.460024, 50, 
112.196775, 10.339013, 50, 
112.707670, 10.217911, 50, 
113.212506, 10.096719, 50, 
113.711278, 9.975437, 50, 
114.203981, 9.854067, 50, 
114.690612, 9.732610, 50, 
115.171165, 9.611067, 50, 
115.645637, 9.489438, 50, 
116.114024, 9.367727, 50, 
116.576320, 9.245932, 50, 
117.032523, 9.124056, 50, 
117.482628, 9.002100, 50, 
117.926631, 8.880064, 50, 
118.364529, 8.757950, 50, 
118.796317, 8.635760, 50, 
119.221991, 8.513493, 50, 
119.641549, 8.391152, 50, 
120.054986, 8.268737, 50, 
120.462298, 8.146250, 50, 
120.863483, 8.023692, 50, 
121.258536, 7.901064, 50, 
121.647454, 7.778366, 50, 
122.030234, 7.655601, 50, 
122.406873, 7.532770, 50, 
122.777367, 7.409872, 50, 
123.141712, 7.286911, 50, 
123.499906, 7.163886, 50, 
123.851946, 7.040799, 50, 
124.197829, 6.917652, 50, 
124.537551, 6.794444, 50, 
124.871110, 6.671178, 50, 
125.198503, 6.547855, 50, 
125.519727, 6.424475, 50, 
125.834779, 6.301040, 50, 
126.143656, 6.177551, 50, 
126.446357, 6.054009, 50, 
126.742877, 5.930415, 50, 
127.033216, 5.806771, 50, 
127.317370, 5.683077, 50, 
127.595336, 5.559334, 50, 
127.867114, 5.435544, 50, 
128.132699, 5.311709, 50, 
128.392090, 5.187828, 50, 
128.645286, 5.063903, 50, 
128.892282, 4.939935, 50, 
129.133079, 4.815926, 50, 
129.367672, 4.691876, 50, 
129.596062, 4.567786, 50, 
129.818245, 4.443658, 50, 
130.034219, 4.319493, 50, 
130.243984, 4.195292, 50, 
130.447537, 4.071055, 50, 
130.644876, 3.946785, 50, 
130.836000, 3.822481, 50, 
131.020907, 3.698146, 50, 
131.199596, 3.573779, 50, 
131.372065, 3.449383, 50, 
131.538313, 3.324959, 50, 
131.698339, 3.200507, 50, 
131.852140, 3.076028, 50, 
131.999716, 2.951524, 50, 
132.141066, 2.826995, 50, 
132.276188, 2.702443, 50, 
132.405082, 2.577869, 50, 
132.527745, 2.453273, 50, 
132.644178, 2.328657, 50, 
132.754379, 2.204022, 50, 
132.858348, 2.079369, 50, 
132.956083, 1.954699, 50, 
133.047583, 1.830013, 50, 
133.132849, 1.705312, 50, 
133.211879, 1.580597, 50, 
133.284672, 1.455868, 50, 
133.351228, 1.331128, 50, 
133.411547, 1.206378, 50, 
133.465628, 1.081617, 50, 
133.513471, 0.956847, 50, 
133.555074, 0.832070, 50, 
133.590438, 0.707285, 50, 
133.619667, 0.584571, 50, 
133.643175, 0.470167, 50, 
133.661587, 0.368239, 50, 
133.675527, 0.278790, 50, 
133.685618, 0.201819, 50, 
133.692484, 0.137328, 50, 
133.696750, 0.085317, 50, 
133.699039, 0.045786, 50, 
133.699976, 0.018735, 50, 
133.700184, 0.004165, 50, 
133.700184, 0.000000, 50, 
